from;r120640428428-biomass_solid;r120640428428-biomass_solid-boiler_heat_high;r120640472472-biomass_solid;r120640472472-biomass_solid-boiler_heat_high;r120670124124-biomass_solid;r120670124124-biomass_solid-boiler_heat_high;r120670201201-biomass_solid;r120670201201-biomass_solid-boiler_heat_high;r120640428428-electricity;r120640428428-electricity-boiler_heat_high;r120640472472-electricity;r120640472472-electricity-boiler_heat_high;r120670124124-electricity;r120670124124-electricity-boiler_heat_high;r120670201201-electricity;r120670201201-electricity-boiler_heat_high;r120640428428-electricity;r120640428428-electricity-electrolyzer;r120640472472-electricity;r120640472472-electricity-electrolyzer;r120670124124-electricity;r120670124124-electricity-electrolyzer;r120670201201-electricity;r120670201201-electricity-electrolyzer;r120640428428-electricity;r120640428428-electricity-heatpump_central;r120640472472-electricity;r120640472472-electricity-heatpump_central;r120670124124-electricity;r120670124124-electricity-heatpump_central;r120670201201-electricity;r120670201201-electricity-heatpump_central;r120640428428-electricity;r120640428428-electricity-heatpump_decentral;r120640472472-electricity;r120640472472-electricity-heatpump_decentral;r120670124124-electricity;r120670124124-electricity-heatpump_decentral;r120670201201-electricity;r120670201201-electricity-heatpump_decentral;r120640428428-electricity;r120640428428-electricity-heatpump_heat_high;r120640472472-electricity;r120640472472-electricity-heatpump_heat_high;r120670124124-electricity;r120670124124-electricity-heatpump_heat_high;r120670201201-electricity;r120670201201-electricity-heatpump_heat_high;r120640428428-h2;r120640428428-h2-boiler_heat_high;r120640472472-h2;r120640472472-h2-boiler_heat_high;r120670124124-h2;r120670124124-h2-boiler_heat_high;r120670201201-h2;r120670201201-h2-boiler_heat_high
to;r120640428428-biomass_solid-boiler_heat_high;r120640428428-heat_high;r120640472472-biomass_solid-boiler_heat_high;r120640472472-heat_high;r120670124124-biomass_solid-boiler_heat_high;r120670124124-heat_high;r120670201201-biomass_solid-boiler_heat_high;r120670201201-heat_high;r120640428428-electricity-boiler_heat_high;r120640428428-heat_high;r120640472472-electricity-boiler_heat_high;r120640472472-heat_high;r120670124124-electricity-boiler_heat_high;r120670124124-heat_high;r120670201201-electricity-boiler_heat_high;r120670201201-heat_high;r120640428428-electricity-electrolyzer;r120640428428-h2;r120640472472-electricity-electrolyzer;r120640472472-h2;r120670124124-electricity-electrolyzer;r120670124124-h2;r120670201201-electricity-electrolyzer;r120670201201-h2;r120640428428-electricity-heatpump_central;r120640428428-heat_low_central;r120640472472-electricity-heatpump_central;r120640472472-heat_low_central;r120670124124-electricity-heatpump_central;r120670124124-heat_low_central;r120670201201-electricity-heatpump_central;r120670201201-heat_low_central;r120640428428-electricity-heatpump_decentral;r120640428428-heat_low_decentral;r120640472472-electricity-heatpump_decentral;r120640472472-heat_low_decentral;r120670124124-electricity-heatpump_decentral;r120670124124-heat_low_decentral;r120670201201-electricity-heatpump_decentral;r120670201201-heat_low_decentral;r120640428428-electricity-heatpump_heat_high;r120640428428-heat_high;r120640472472-electricity-heatpump_heat_high;r120640472472-heat_high;r120670124124-electricity-heatpump_heat_high;r120670124124-heat_high;r120670201201-electricity-heatpump_heat_high;r120670201201-heat_high;r120640428428-h2-boiler_heat_high;r120640428428-heat_high;r120640472472-h2-boiler_heat_high;r120640472472-heat_high;r120670124124-h2-boiler_heat_high;r120670124124-heat_high;r120670201201-h2-boiler_heat_high;r120670201201-heat_high
type;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2019-01-01 08:00:00;0.04748779758013571;0.04036462794311535;0.040219368489498294;0.03418646321607355;0.02793328110046087;0.023743288935391738;0.8667445316824974;0.7367328519301228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0763604837311818;4.45397968167963;0.0024541870997768574;0.010155426218876636;0.34000500760825275;1.40694072148295;2.7282724048977745;11.289591211466991;2.730459724858086;11.29864234146276;1.5701788677848958;6.497400154893898;2.7029724212242794;11.184899879026068;0.018841923007623967;0.04861216135966984;0.22619642792978328;0.5835867840588409;0.15709864780528776;0.4053145113376424;4.537509981572212;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 09:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.007085359045652409;0.007014505455195885;0.006000881928807257;0.005940873109519185;0.004167751212001677;0.0041260736998816605;0.12087287082179418;0.11966414211357623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0196687264348565;4.291785669564311;0.0023367813535426383;0.009835512717060964;0.325271758954103;1.3690688334378194;2.682250228431217;11.289591211466991;2.684400651333514;11.29864234146276;1.5436921251826798;6.497400154893898;2.6573770204386005;11.184899879026068;0.01869698513833455;0.04861216135966984;0.22445645540724649;0.5835867840588409;0.155890196668324;0.4053145113376424;4.502606058637041;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 10:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.007166478247021871;0.0070948134645516525;0.006069585116103958;0.006008889264942918;0.004215467163676941;0.004173312492040171;0.1222567259920285;0.12103415873210821;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9765406819423924;4.1463917355273985;0.0022405161050674414;0.009513231382116356;0.31329776675004634;1.330262317620697;2.6588768750511047;11.289591211466991;2.6610085589879318;11.29864234146276;1.5302402625751055;6.497400154893898;2.634220414278395;11.184899879026068;0.0184837115436007;0.04861216135966984;0.2218961156117266;0.5835867840588409;0.15411198149720243;0.4053145113376424;4.451245533253349;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 11:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.00911883473942101;0.0090276463920268;0.007723116111264482;0.007645884950151838;0.0053638826617523104;0.005310243835134787;0.15556300342741813;0.15400737339314396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9543814494679259;4.060893067486025;0.002178779552975569;0.009270706997911046;0.305567620693323;1.3001902260500893;2.6532529286643927;11.289591211466991;2.65538010375153;11.29864234146276;1.5270035616671913;6.497400154893898;2.6286486202176422;11.184899879026068;0.018275248631454823;0.04861216135966984;0.2193935278416695;0.5835867840588409;0.1523738764427227;0.4053145113376424;4.4010435159610175;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 12:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.012765998064699902;0.012638338084052902;0.010812048704384632;0.010703928217340786;0.007509217749411195;0.007434125571917083;0.21778188304127777;0.21560406421086498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9346595528198971;3.9685644612732833;0.002142224111981078;0.009095883579471657;0.3013727341249963;1.2796286290947345;2.6588768750511047;11.289591211466991;2.6610085589879318;11.29864234146276;1.5302402625751055;6.497400154893898;2.634220414278395;11.184899879026068;0.01807143544969139;0.04861216135966984;0.21694675987317505;0.5835867840588409;0.15067453953072207;0.4053145113376424;4.351961246266286;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 13:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.011475481138311195;0.011360726326928083;0.009719056852809058;0.009621866284280967;0.006750109643610164;0.006682608547174063;0.19576627526026746;0.1938086125076648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9219791355824726;3.8972058061071118;0.0021146743799362435;0.008938728603990502;0.29825455629872794;1.2607220094747231;2.6708282970113535;11.289591211466991;2.6729695626834062;11.29864234146276;1.5371185604196589;6.497400154893898;2.646061007576548;11.184899879026068;0.018004504207285124;0.04861216135966984;0.21614325335512624;0.5835867840588409;0.15011648568060829;0.4053145113376424;4.335842871280113;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 14:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9316965969839287;3.9298962460782114;0.0021399785548242433;0.009026429544248657;0.30145380572826297;1.2715321525618133;2.676527077161449;11.289591211466991;2.678672911679175;11.29864234146276;1.5403983297519912;6.497400154893898;2.6517069414476215;11.184899879026068;0.018004504207285124;0.04861216135966984;0.21614325335512624;0.5835867840588409;0.15011648568060829;0.4053145113376424;4.335842871280113;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 15:00:00;0.02969453712776499;0.02524035655860024;0.02514952454578027;0.02137709586391323;0.01746692613693456;0.014846887216394378;0.5631999324179597;0.47871994255526573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9567094091565744;4.018179518457613;0.0021901519315607933;0.009198638112555332;0.3075912041575834;1.2918830574618503;2.6879979074921407;11.289591211466991;2.690152938443514;11.29864234146276;1.5470000368794996;6.497400154893898;2.663071399768111;11.184899879026068;0.01820680200736698;0.04861216135966984;0.21857182923552093;0.5835867840588409;0.15180318776690727;0.4053145113376424;4.384560206912475;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9966669605497811;4.168061229019185;0.002288990533354851;0.009572558410489988;0.3198448620211396;1.337591212972406;2.699567482416784;11.289591211466991;2.701731788967661;11.29864234146276;1.5536585736236006;6.497400154893898;2.674533686998103;11.184899879026068;0.01747739741109912;0.04579078121707969;0.22183100809148978;0.5811972411997033;0.1540667628194153;0.40365491858686814;4.468235020021491;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0292033516470303;4.285602756258234;0.0023598864719608903;0.009826567269245147;0.32854700958738664;1.368069747921878;2.7112370824848684;11.289591211466991;2.713410744827752;11.29864234146276;1.560374676967795;6.497400154893898;2.686095071812216;11.184899879026068;0.007963004243559186;0.0205445509483827;0.2169826242826277;0.5598151706491795;0.1506994481921051;0.38880457633563115;4.3705763630481265;11.276087016664166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0275862357452576;4.278869085643253;0.002364689687059437;0.009846567856915494;0.3292629236470493;1.3710508140663131;2.7112370824848684;11.289591211466991;2.713410744827752;11.29864234146276;1.560374676967795;6.497400154893898;2.686095071812216;11.184899879026068;0.002035792017944472;0.005211627565937849;0.21360511224223114;0.5468290873401117;0.1483536880076998;0.3797854412997115;4.302544766792565;11.014514602988966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4333741908200304;5.931302401613285;0.0032373236084955793;0.013396045091954707;0.44808571970010097;1.8541787081190177;2.7282724048977745;11.289591211466991;2.730459724858086;11.29864234146276;1.5701788677848958;6.497400154893898;2.7029724212242794;11.184899879026068;0.0;0.0;0.21271182182357956;0.5424151456501278;0.14773327716323173;0.37671985676624087;4.284551648670763;10.925606704110445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7645348022763322;2.6384096026556225;0.0018205335220170971;0.006282661184481003;0.25885964787381593;0.8933246448125388;3.2713970476577776;11.289591211466991;3.2740198033795305;11.29864234146276;1.8827586655734274;6.497400154893898;3.2410605271011494;11.184899879026068;0.0;0.0;0.21369211797908613;0.5406410584870879;0.14841411550311306;0.375487712222876;4.3042972813923175;10.889872121922563;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1190243097987587;3.8248250908921575;0.0025464900481334887;0.008703902984520265;0.36021836018084596;1.2312263550981315;3.3029816300371535;11.289591211466991;3.305629707859204;11.29864234146276;1.9009362653288175;6.497400154893898;3.190185313242051;10.904053400661331;0.0;0.0;0.21172985389845075;0.5335592318240959;0.14705127774070423;0.37056921990657465;4.264772342299903;10.747226302595756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9633356538405206;3.2926812648268995;0.002171291891300574;0.007421475684465362;0.3145464620651442;1.075119807338663;2.8755455333195465;9.828614632886211;2.8844640196296107;9.85909801909401;1.6440765778751993;5.619453743177432;2.7857033803293314;9.521534153965655;0.0;0.0;0.20581026967395727;0.5145256741848931;0.14293998966357277;0.35734997415893194;4.145537011931031;10.36384252982758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7911016558067424;2.730091814189068;0.0017537540396686197;0.006052205190896407;0.2631813580279364;0.9082388665544086;2.354972682969742;8.12701072892858;2.368753043600859;8.174566753466564;1.3279218475992791;4.582658296065112;2.330800969385083;8.043594145347921;0.0;0.0;0.19025202963691823;0.4737275537959264;0.1321344323237917;0.3290147364862414;3.8321548856832566;9.54206566535131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8818631322881364;3.0380184907326298;0.0019331068051228755;0.006659552943648305;0.2845101592110258;0.9801374984819837;2.618294508866804;9.020024583046139;2.6405152401263705;9.096575002235346;1.4637256435061774;5.042534841878781;2.5196942513632443;8.680346695946376;0.0;0.0;0.18346648510773822;0.4568315479182682;0.1274217147980859;0.3172800698472339;3.6954769344984846;9.201737566901228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9064162540876973;3.0981307564717495;0.0019889812549619555;0.0067983379294599645;0.29167340851043433;0.9969397102886646;2.6915771580302836;9.19981072614751;2.7140333291933216;9.276565919182774;1.5060331170661094;5.147621194131962;2.583133807022184;8.829151352401825;0.0;0.0;0.185762221488989;0.4606903092926927;0.12901615678159883;0.3199600688183651;3.741718845328244;9.279462736414045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9186315063589969;3.1279402791523845;0.0020236580913071396;0.00689055580090081;0.296174020512918;1.0084725398464858;2.7873552230497545;9.490944534484413;2.8087424943825456;9.563768193372567;1.5725676181972714;5.354592739961709;2.622992370321722;8.931289020945464;0.0;0.0;0.18768175943804039;0.46357394581195976;0.1303493202579934;0.3219628210372437;3.7803831725564474;9.337546436214426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9841078274461467;3.3439983976620065;0.0021654046125234045;0.007358044873354529;0.31329499927290266;1.0645764075293234;3.322422369472334;11.289591211466991;3.3250860333910417;11.29864234146276;1.9121248248657734;6.497400154893898;3.093350525644875;10.511205086141285;0.0;0.0;0.18505075010707403;0.45707535276447286;0.1285220234609537;0.3174493979485557;3.727388020382867;9.206648410345682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1471468584995956;3.861296325709639;0.0025403709218336065;0.00855088852289192;0.3591701094054644;1.2089665882587932;3.3540080842147924;11.289591211466991;3.3566970711416397;11.29864234146276;1.9303030763202311;6.497400154893898;3.3229054899067343;11.184899879026068;0.0;0.0;0.1869263257195567;0.4617080245273051;0.12982465407839686;0.32066689557364025;3.7651668354659997;9.29996208360102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.50363896009942;5.023657765692162;0.0033909643273914215;0.01132921181781474;0.4629810046388373;1.5468195364983555;3.379105420971862;11.289591211466991;3.3818145290220767;11.29864234146276;1.9447471280736002;6.497400154893898;3.3477700924950815;11.184899879026068;0.0;0.0;0.1975208124988794;0.48787640687223216;0.13718277004183396;0.33884144200332994;3.978566473567994;9.827059189712946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6038551722998409;5.3488569996199695;0.0036743357114085635;0.012253909597547559;0.49820306968525596;1.6615072374003286;3.38518477105457;11.289591211466991;3.387898753062297;11.29864234146276;1.9482459235064165;6.497400154893898;3.3537930671742333;11.184899879026068;0.0;0.0;0.21614981885444584;0.5338900525704813;0.15012104557164951;0.37079898256197436;4.353801564921024;10.753889865354932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05662518761943733;0.048131409476521725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5374667552673658;5.1074645609981895;0.0034986521146771993;0.011622522324957656;0.47679145699095765;1.5839012201239613;3.3984320323500876;11.289591211466991;3.4011566349978204;11.29864234146276;1.9558700044834132;6.497400154893898;3.366917483150532;11.184899879026068;0.01968103698772058;0.04861216135966984;0.23626995306025947;0.5835867840588409;0.16409494386139367;0.4053145113376424;4.739585324881096;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 08:00:00;0.04748779758013571;0.04036462794311535;0.040219368489498294;0.03418646321607355;0.02793328110046087;0.023743288935391738;0.8667445316824974;0.7367328519301228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5327258146291403;5.082518801310229;0.0034905666929479127;0.011574719153815277;0.4759553696194963;1.5782680056582497;3.404581185605245;11.289591211466991;3.4073107181733295;11.29864234146276;1.9594089731284374;6.497400154893898;3.3730096136990557;11.184899879026068;0.019522956369345316;0.04861216135966984;0.23437220243326942;0.5835867840588409;0.16277691218379212;0.4053145113376424;4.701516366448316;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 09:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.007085359045652409;0.007014505455195885;0.006000881928807257;0.005940873109519185;0.004167751212001677;0.0041260736998816605;0.12087287082179418;0.11966414211357623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4737149309573447;4.895681000640299;0.003373519306725793;0.011206831136943084;0.4619893090898344;1.5347284847964298;3.3984320323500876;11.289591211466991;3.4011566349978204;11.29864234146276;1.9558700044834132;6.497400154893898;3.366917483150532;11.184899879026068;0.019290540222091205;0.04861216135966984;0.2315820571662067;0.5835867840588409;0.16083909180065176;0.4053145113376424;4.645545933514407;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 10:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.007166478247021871;0.0070948134645516525;0.006069585116103958;0.006008889264942918;0.004215467163676941;0.004173312492040171;0.1222567259920285;0.12103415873210821;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4154322807409043;4.728959249955362;0.003243968110505046;0.01083809745719736;0.4460766387458954;1.4903420500500366;3.379105420971862;11.289591211466991;3.3818145290220767;11.29864234146276;1.9447471280736002;6.497400154893898;3.3477700924950815;11.184899879026068;0.019063592690066605;0.04861216135966984;0.22885756237601607;0.5835867840588409;0.15894686719123233;0.4053145113376424;4.590892451943651;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 11:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.00911883473942101;0.0090276463920268;0.007723116111264482;0.007645884950151838;0.0053638826617523104;0.005310243835134787;0.15556300342741813;0.15400737339314396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3703093824625163;4.630275403340843;0.0031250105372314482;0.010559410605305063;0.430838064995547;1.4558018216199533;3.341104235414913;11.289591211466991;3.3437828770236044;11.29864234146276;1.9228766365474692;6.497400154893898;3.3101213018721714;11.184899879026068;0.018769174270142797;0.04861216135966984;0.22532308264820114;0.5835867840588409;0.15649208931955305;0.4053145113376424;4.5199906380140185;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 12:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.012765998064699902;0.012638338084052902;0.010812048704384632;0.010703928217340786;0.007509217749411195;0.007434125571917083;0.21778188304127777;0.21560406421086498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3340644939616113;4.523812699023824;0.0030546131704137073;0.010358193260872882;0.42233648583856187;1.4321430234785633;3.329280805504863;11.289591211466991;3.3319499679925566;11.29864234146276;1.9160720008534056;6.497400154893898;3.2984075137204565;11.184899879026068;0.018554260060942684;0.04861216135966984;0.22274304735070263;0.5835867840588409;0.1547001951670391;0.4053145113376424;4.468235020021491;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 13:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.011475481138311195;0.011360726326928083;0.009719056852809058;0.009621866284280967;0.006750109643610164;0.006682608547174063;0.19576627526026746;0.1938086125076648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3048801032694493;4.443116751632474;0.0029898374987287076;0.010180396683171248;0.41431771487830926;1.410751819160643;3.315592132589425;11.289591211466991;3.318250320547066;11.29864234146276;1.9081938780892507;6.497400154893898;3.284845779449653;11.184899879026068;0.01841369748472342;0.04861216135966984;0.22105560002228822;0.5835867840588409;0.1535282239915312;0.4053145113376424;4.434384754718298;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 14:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.326002551291781;4.480562620814928;0.00304274094765781;0.01028142166213574;0.4211932451947566;1.4232119755130825;3.341104235414913;11.289591211466991;3.3437828770236044;11.29864234146276;1.9228766365474692;6.497400154893898;3.3101213018721714;11.184899879026068;0.018344211833837675;0.04861216135966984;0.2202214279467324;0.5835867840588409;0.15294887220288392;0.4053145113376424;4.417651227342003;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 15:00:00;0.02969453712776499;0.02524035655860024;0.02514952454578027;0.02137709586391323;0.01746692613693456;0.014846887216394378;0.5631999324179597;0.47871994255526573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3768438820459168;4.582136439448811;0.0031488297338821353;0.010479305354359746;0.4346731985491725;1.446592404771646;3.3923050515225337;11.289591211466991;3.3950247420260697;11.29864234146276;1.9523437965426378;6.497400154893898;3.3608473194188906;11.184899879026068;0.01841369748472342;0.04861216135966984;0.22105560002228822;0.5835867840588409;0.1535282239915312;0.4053145113376424;4.434384754718298;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4545994770093247;4.753631090866473;0.003337445035213681;0.010906770375078308;0.4586415022012439;1.498840429193665;3.4545872740107075;11.289591211466991;3.4573568976324234;11.29864234146276;1.988188541889198;6.497400154893898;3.4225519825661164;11.184899879026068;0.01741094342854741;0.04579078121707969;0.2209875441823967;0.5811972411997033;0.15348095763759245;0.40365491858686814;4.451245533253349;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
